trackName,lyric_line,lyric_full
特務J(AGENT J),"['尖叫劃破漫長黑夜', '香水透露你的方位', '香味消失塞納河邊', '深夜流星勾引月圓', '蒙著面我跳過聖母院', '轉身我來到美麗的結界 冒險開演', '大寫 像一隻蠍 鮮豔的刺 是我的識別', '我愛誰 也不愛誰 我是愛情 派來的間諜', '完美特務 冰凍全場焦點', '把你定格在愛情盲點', '完美特務 戲份拿捏最會', '愛的不知不覺 卻永遠無法兌現', '尖叫劃破漫長黑夜', '香水透露你的方位', '香味消失塞納河邊', '深夜流星勾引月圓', '蒙著面我跳過聖母院', '轉身我來到美麗的結界 冒險開演', '大寫 像一隻蠍 鮮豔的刺 是我的識別', '我愛誰 也不愛誰 我是愛情 派來的間諜', '完美特務 冰凍全場焦點', '把你定格在愛情盲點', '完美特務 戲份拿捏最會', '愛的不知不覺 卻永遠無法兌現', '愛情 有十誡 戒懶 戒自卑 戒悶 戒愛現 戒膚淺', '愛情 有十誡 戒宅 戒失戀 戒煙 戒永遠沒主見沒主見 沒主見', '完美特務 冰凍全場焦點', '把你定格在愛情盲點', '完美特務 戲份拿捏最會', '愛的不知不覺 卻永遠無法兌現', '完美特務 掌控浪漫氛圍', '讓你走進愛情不歸夜', '完美特務 任務宣告終結', '凡爾賽的玫瑰 是我最後的告別']",尖叫劃破漫長黑夜香水透露你的方位香味消失塞納河邊深夜流星勾引月圓蒙著面我跳過聖母院轉身我來到美麗的結界冒險開演大寫像一隻蠍鮮豔的刺是我的識別我愛誰也不愛誰我是愛情派來的間諜完美特務冰凍全場焦點把你定格在愛情盲點完美特務戲份拿捏最會愛的不知不覺卻永遠無法兌現尖叫劃破漫長黑夜香水透露你的方位香味消失塞納河邊深夜流星勾引月圓蒙著面我跳過聖母院轉身我來到美麗的結界冒險開演大寫像一隻蠍鮮豔的刺是我的識別我愛誰也不愛誰我是愛情派來的間諜完美特務冰凍全場焦點把你定格在愛情盲點完美特務戲份拿捏最會愛的不知不覺卻永遠無法兌現愛情有十誡戒懶戒自卑戒悶戒愛現戒膚淺愛情有十誡戒宅戒失戀戒煙戒永遠沒主見沒主見沒主見完美特務冰凍全場焦點把你定格在愛情盲點完美特務戲份拿捏最會愛的不知不覺卻永遠無法兌現完美特務掌控浪漫氛圍讓你走進愛情不歸夜完美特務任務宣告終結凡爾賽的玫瑰是我最後的告別
愛無赦(BRAVO LOVER),"['黑暗中牽著手 我在搜索誰還躲著偷偷摸摸', '你的愛要自由 只要溫柔能被感受便以足夠', '老掉牙的枷鎖 幸福不是循規蹈矩就能擁有', '今晚的愛無赦 就別再囉哩囉唆唯唯諾諾畏畏縮縮', '     ', '愛情大同 天下為公', '    ', ""酸甜苦樂 真愛無赦 '  "", '太陽下親吻我 我有把握 就連石頭都會感動', '不必對誰負責 你的執著要比他們都還長壽', '世界快速轉動 是對是錯不過就是一個念頭', '趕上我的節奏 在我的王國 你的感覺可以大聲嘶吼', '     ', '愛情大同 天下為公', '    ', ""酸甜苦樂 真愛無赦 '  "", "" '   "", '     ', '愛情大同 天下為公', '    ', ""酸甜苦樂 真愛無赦 '  "", ""'  "", '     ', ""'  ""]",黑暗中牽著手我在搜索誰還躲著偷偷摸摸你的愛要自由只要溫柔能被感受便以足夠老掉牙的枷鎖幸福不是循規蹈矩就能擁有今晚的愛無赦就別再囉哩囉唆唯唯諾諾畏畏縮縮愛情大同天下為公酸甜苦樂真愛無赦'太陽下親吻我我有把握就連石頭都會感動不必對誰負責你的執著要比他們都還長壽世界快速轉動是對是錯不過就是一個念頭趕上我的節奏在我的王國你的感覺可以大聲嘶吼愛情大同天下為公酸甜苦樂真愛無赦''愛情大同天下為公酸甜苦樂真愛無赦'''
1個人(ALONE),"['從皮包裡抽出我們的照片', '沙發要移到客廳的另一邊', '晚飯後你可以多抽幾口香菸', '已經沒什麼人會埋怨', '晴天陰天今天又是星期天', '唯一的打算是醒得晚一些', '反正我不知道怎樣打發時間', '出門或不出門沒差別', '一個人到底應該睡右邊或左邊', '兩個人每一次爭吵都值得紀念', '一個人偶爾感到寂寞再所難免', '你的氣味還留在枕頭邊', '一個人我重新適應一切不方便', '兩個人不一定就成全一個世界', '一個人關燈看見記憶的橫切面', '沒有光線過去那些情節更明顯', '晴天陰天今天又是星期天', '唯一的打算是醒得晚一些', '反正我不知道怎樣打發時間', '出門或不出門沒差別', '', '一個人到底應該睡右邊或左邊', '兩個人連一次爭吵都值得紀念', '一個人偶爾感到寂寞在所難免', '你的氣味還留在枕頭邊', '一個人我重新適應一切不方便', '兩個人不一定就成全一個世界', '一個人關燈看見記憶的橫切面', '沒有光線過去那些情節更明顯', '更明顯', '']",從皮包裡抽出我們的照片沙發要移到客廳的另一邊晚飯後你可以多抽幾口香菸已經沒什麼人會埋怨晴天陰天今天又是星期天唯一的打算是醒得晚一些反正我不知道怎樣打發時間出門或不出門沒差別一個人到底應該睡右邊或左邊兩個人每一次爭吵都值得紀念一個人偶爾感到寂寞再所難免你的氣味還留在枕頭邊一個人我重新適應一切不方便兩個人不一定就成全一個世界一個人關燈看見記憶的橫切面沒有光線過去那些情節更明顯晴天陰天今天又是星期天唯一的打算是醒得晚一些反正我不知道怎樣打發時間出門或不出門沒差別一個人到底應該睡右邊或左邊兩個人連一次爭吵都值得紀念一個人偶爾感到寂寞在所難免你的氣味還留在枕頭邊一個人我重新適應一切不方便兩個人不一定就成全一個世界一個人關燈看見記憶的橫切面沒有光線過去那些情節更明顯更明顯
怕什麼(FEAR-FREE),"['能感覺你手很暖和 能感覺你是特別的', '當我的手被你牽著 在街頭在風中放縱', '隨你到世界最盡頭 隨你上山去放煙火', '當你唱著 生日快樂 我感動 你讓我受寵', '我不再怕什麼 躲什麼 我只想知道你在想什麼', '請貼近我的心貼近我的耳朵', '聽你輕輕的 輕輕的 輕輕的說 到底我是你的什麼', '我不再怕什麼 躲什麼 我只想知道你愛不愛我', '現在我安靜的 貼在你的胸口', '等你說 聽你說 說愛我', '我肯定你是愛我的 我肯定你是認真的', '你會愛我天長地久 全世界為我們祝賀', '我不再怕什麼 躲什麼 我只想知道你在想什麼', '請貼近我的心貼近我的耳朵', '聽你輕輕的 輕輕的 輕輕的說 到底我是你的什麼', '說愛我 怕什麼 躲什麼', '怕什麼 知道你愛不愛我', '現在我安靜的 貼在你的胸口', '等你說 聽你說 說愛我']",能感覺你手很暖和能感覺你是特別的當我的手被你牽著在街頭在風中放縱隨你到世界最盡頭隨你上山去放煙火當你唱著生日快樂我感動你讓我受寵我不再怕什麼躲什麼我只想知道你在想什麼請貼近我的心貼近我的耳朵聽你輕輕的輕輕的輕輕的說到底我是你的什麼我不再怕什麼躲什麼我只想知道你愛不愛我現在我安靜的貼在你的胸口等你說聽你說說愛我我肯定你是愛我的我肯定你是認真的你會愛我天長地久全世界為我們祝賀我不再怕什麼躲什麼我只想知道你在想什麼請貼近我的心貼近我的耳朵聽你輕輕的輕輕的輕輕的說到底我是你的什麼說愛我怕什麼躲什麼怕什麼知道你愛不愛我現在我安靜的貼在你的胸口等你說聽你說說愛我
桃花源(IDEAL STATE),"['        ', '我熟悉的孤獨 突然間跳起舞 說它知道在心的深處 有個國度 愛的國度', '鋪滿花瓣的路 水晶房屋 清澈微甜的湖 就算只是 短暫經過都覺得幸福', '那裡什麼都會變 但每一刻就像永遠 會有騙人的誓言 但每句都值得紀念', '這是我的戀愛大冒險 開始浪漫又危險的詩篇 終點是情人們口中真愛棲息的桃花源', '走進心裡的桃花源 尋找傳說裡無法遺忘的甜 就算最後的眼淚 有點鹹', '        ', '我熟悉的孤獨 突然間跳起舞 說它知道在心的深處 有個國度 愛的國度', '鋪滿花瓣的路 水晶房屋 清澈微甜的湖 就算只是 短暫經過都覺得幸福', '那裡什麼都會變 但每一刻就像永遠 會有騙人的誓言 但每句都值得紀念', '這是我的戀愛大冒險 開始浪漫又危險的詩篇 終點是情人們口中真愛棲息的桃花源', '走進心裡的桃花源 尋找傳說裡無法遺忘的甜 就算最後的眼淚 有點鹹', '雲那頭 的地平線 會不會 也有個溫柔的他在等誰', '美麗的伊甸園 相信的才能看見 而勇氣是它唯一的入場卷  ', '這是我的戀愛大冒險 開始浪漫又危險的詩篇 終點是情人們口中真愛棲息的桃花源', '走進心裡的桃花源 尋找那張可能最重要的臉 不管花多久時間', '這是我的戀愛大冒險 開始浪漫又危險的詩篇 終點是情人們口中真愛棲息的桃花源', '走進心裡的桃花源 尋找傳說裡無法遺忘的甜 就算最後的眼淚 最後的淚 有點鹹', '        ', '        ']",我熟悉的孤獨突然間跳起舞說它知道在心的深處有個國度愛的國度鋪滿花瓣的路水晶房屋清澈微甜的湖就算只是短暫經過都覺得幸福那裡什麼都會變但每一刻就像永遠會有騙人的誓言但每句都值得紀念這是我的戀愛大冒險開始浪漫又危險的詩篇終點是情人們口中真愛棲息的桃花源走進心裡的桃花源尋找傳說裡無法遺忘的甜就算最後的眼淚有點鹹我熟悉的孤獨突然間跳起舞說它知道在心的深處有個國度愛的國度鋪滿花瓣的路水晶房屋清澈微甜的湖就算只是短暫經過都覺得幸福那裡什麼都會變但每一刻就像永遠會有騙人的誓言但每句都值得紀念這是我的戀愛大冒險開始浪漫又危險的詩篇終點是情人們口中真愛棲息的桃花源走進心裡的桃花源尋找傳說裡無法遺忘的甜就算最後的眼淚有點鹹雲那頭的地平線會不會也有個溫柔的他在等誰美麗的伊甸園相信的才能看見而勇氣是它唯一的入場卷這是我的戀愛大冒險開始浪漫又危險的詩篇終點是情人們口中真愛棲息的桃花源走進心裡的桃花源尋找那張可能最重要的臉不管花多久時間這是我的戀愛大冒險開始浪漫又危險的詩篇終點是情人們口中真愛棲息的桃花源走進心裡的桃花源尋找傳說裡無法遺忘的甜就算最後的眼淚最後的淚有點鹹
冷前言(PROLOG OF TACIT VIOLENCE),"['一首的打手機的聲音而已', '喂', '唉唷不要想那麼多阿', '剛剛只是金城武打來', '我們以前是朋友阿', '你記不記得', '唉唷好啦好啦', '沒有什麼的！', 'ㄟ我有插撥', '我待會打給你好不好', 'ＯＫ好掰掰掰']",一首的打手機的聲音而已喂唉唷不要想那麼多阿剛剛只是金城武打來我們以前是朋友阿你記不記得唉唷好啦好啦沒有什麼的！ㄟ我有插撥我待會打給你好不好ＯＫ好掰掰掰
冷暴力(TACIT VIOLENCE),"['你說我很愛講手機可疑', '我想去朋友家打不行', '你老愛亂發神經常常偷看我簡訊', '考驗我的耐性小心小心', '對付你讓空氣凍成北極', '吃飯時我故意耍自閉沉默不語', '我使出冷暴力換你神經兮兮', '耍心機不理你看看誰先贏', '你說這是合理的懷疑 ', '你說這是愛我的證明 ', '超強佔有慾別自己騙自己', '我要用冷暴力冷凍你', '別讓愛情喘不過氣', '阿斯匹靈給你別自己騙自己', '冷暴力是最後默契 ', '冷卻你的火力 ', '今天穿短裙不行不行', '一直打噴嚏是誰想你', '簡單的問題不需要疑心病', '冷暴力搞定你治好你的病', '你說這是合理的懷疑 ', '你說這是愛我的證明 ', '超強佔有慾別自己騙自己', '我要用冷暴力冷凍你', '你說這是合理的懷疑 ', '你說這是愛我的證明 ', '超強佔有慾別自己騙自己', '我要用冷暴力冷凍你', '別讓愛情喘不過氣 ', '阿斯匹靈給你別自己騙自己', '冷暴力是最後默契 ', '冷卻你的火力冷暴力搞定你']",你說我很愛講手機可疑我想去朋友家打不行你老愛亂發神經常常偷看我簡訊考驗我的耐性小心小心對付你讓空氣凍成北極吃飯時我故意耍自閉沉默不語我使出冷暴力換你神經兮兮耍心機不理你看看誰先贏你說這是合理的懷疑你說這是愛我的證明超強佔有慾別自己騙自己我要用冷暴力冷凍你別讓愛情喘不過氣阿斯匹靈給你別自己騙自己冷暴力是最後默契冷卻你的火力今天穿短裙不行不行一直打噴嚏是誰想你簡單的問題不需要疑心病冷暴力搞定你治好你的病你說這是合理的懷疑你說這是愛我的證明超強佔有慾別自己騙自己我要用冷暴力冷凍你你說這是合理的懷疑你說這是愛我的證明超強佔有慾別自己騙自己我要用冷暴力冷凍你別讓愛情喘不過氣阿斯匹靈給你別自己騙自己冷暴力是最後默契冷卻你的火力冷暴力搞定你
J-Start Remix(樂園+看我72變+招牌動作+野蠻遊戲),"["" '    "", '女高音紅著臉 紅地毯的終點', '看我七十二變', '  抬起頭', '夢裡面 空氣開始冒煙', '矇矓中完美的臉 慢慢的出現', '再見醜小鴨再見 我要洗心革面', '人定可以勝天 夢想近在眼前', '今天 改變', '美麗極限 愛漂亮沒有終點', '追求完美的境界 人不愛美天誅地滅', '別氣餒 舊觀念拋到一邊', '現在就開始改變 麻雀也能飛上青天', '做事要原則 做人要獨特 跟舊的路線走怎麼可能會跑在前頭', '一旦失去自我 下一步該怎麼走 前後 左右 可都是對手', '  抬起頭   舉個手   想個屬於你自己的招牌動作', '  甩個頭   扭一扭     通通被你迷惑', '  動一動   舉個手   想個屬於你自己的招牌動作', '  甩個頭   扭一扭     他的目光會被你掌握', "" '    "", '老虎 老鼠 傻傻分不清楚 滿臉 泥土 失敗的被俘虜', '小賭 豪賭 想愛就別怕苦 看不清楚 遲早粉身碎骨', '不知不覺其實妳已上線 感情的世界戰火連天', '如果不想每一天以淚洗面 提高警覺快張大你的雙眼', '偽善的臉你要能懂得分辨 越是危險顏色越是鮮豔', '寬大的肩可能會崩潰 放電的眼常常會漏電', '野蠻遊戲  沒人被赦免 野蠻遊戲  不同情可憐', '野蠻遊戲  快勇往直前 受傷在所難免 都值得紀念', '等到你遇見完美的人選 離勝利那天已經不遠', '老虎 老鼠 傻傻分不清楚 滿臉 泥土 失敗的被俘虜', '小賭 豪賭 想愛就別怕苦 看不 清楚 遲早粉身碎骨', '女高音紅著臉 三角鐵在迴旋', '紅地毯的終點 是子夜的盛宴', '頭一點 腳一惦 一瞬間 全改變', '聽曖昧 的琴鍵 我百變 的樂園', '彩虹般的梯田 歡迎你的台階', '在心牆的反面 是唯一的路線', '頭一點 腳一惦 一瞬間 全改變', '聽曖昧 的琴鍵 我百變 的樂園']",'女高音紅著臉紅地毯的終點看我七十二變抬起頭夢裡面空氣開始冒煙矇矓中完美的臉慢慢的出現再見醜小鴨再見我要洗心革面人定可以勝天夢想近在眼前今天改變美麗極限愛漂亮沒有終點追求完美的境界人不愛美天誅地滅別氣餒舊觀念拋到一邊現在就開始改變麻雀也能飛上青天做事要原則做人要獨特跟舊的路線走怎麼可能會跑在前頭一旦失去自我下一步該怎麼走前後左右可都是對手抬起頭舉個手想個屬於你自己的招牌動作甩個頭扭一扭通通被你迷惑動一動舉個手想個屬於你自己的招牌動作甩個頭扭一扭他的目光會被你掌握'老虎老鼠傻傻分不清楚滿臉泥土失敗的被俘虜小賭豪賭想愛就別怕苦看不清楚遲早粉身碎骨不知不覺其實妳已上線感情的世界戰火連天如果不想每一天以淚洗面提高警覺快張大你的雙眼偽善的臉你要能懂得分辨越是危險顏色越是鮮豔寬大的肩可能會崩潰放電的眼常常會漏電野蠻遊戲沒人被赦免野蠻遊戲不同情可憐野蠻遊戲快勇往直前受傷在所難免都值得紀念等到你遇見完美的人選離勝利那天已經不遠老虎老鼠傻傻分不清楚滿臉泥土失敗的被俘虜小賭豪賭想愛就別怕苦看不清楚遲早粉身碎骨女高音紅著臉三角鐵在迴旋紅地毯的終點是子夜的盛宴頭一點腳一惦一瞬間全改變聽曖昧的琴鍵我百變的樂園彩虹般的梯田歡迎你的台階在心牆的反面是唯一的路線頭一點腳一惦一瞬間全改變聽曖昧的琴鍵我百變的樂園
Hot-J Remix(愛情36計+睜一隻眼閉一隻眼+布拉格廣場+ Love Love Love),"['愛情三十六計 就像一場遊戲', '遙控器', '愛情三十六計 就像一場遊戲', '判出局', '       ', '是誰說的漂亮女生沒大腦 只懂得愛美和傻笑', '你看你說話的表情多麼的驕傲 難道不怕我   ', '是誰開始先出招 沒什麼大不了', '見招拆招才重要 敢愛就不要跑', '愛情三十六計 就像一場遊戲 我要自己掌握遙控器', '愛情三十六計 要隨時保持美麗 才能得分不被判出局', '不必聲明和他的關係 不用故弄玄虛故意裝神秘', '你和誰去逛街 還換了新球鞋 明明鬼鬼祟祟 說我疑神疑鬼', '打給你不是沒接 就是手機沒電 失蹤半天送我玫瑰 破綻更加明顯', '           ', '           ', '睜一隻眼閉一隻眼你要再對我好一點每天說愛我一百遍定時和我連線', '睜一隻眼閉一隻眼人沒有十全十美心疼你就快要崩潰好吧考慮再給你機會', '考慮再給你機會', '考慮再給你機會', '       ', '       ', '     ', '每個女孩都在期待完美的愛情 小心翼翼又陷下去聰明糊塗心', '我的完美真命天子 難道是你 塔羅牌的答案很詭異', '你的距離和我只差零點幾毫米 我的睫毛像在剪輯你一言一行', '我能感應彼此心跳是一樣頻率 滿分愛情透過念力距離又拉近', '戀愛百分百 其實在意你的心 跨越 那是理想標地', '我的眼神裡 不時透露著訊息 我的心   ', '戀愛百分百 其實知道你的心 不得不相信 幸福就在附近', '有一點曖昧 偷偷獨自的開心 整個世界   ', '琴鍵上 透著光 彩繪的玻璃窗 裝飾著歌德式教堂', '誰誰誰彈 一段 一段 流浪 憂傷', '我順著琴聲方向看見薔薇依附十八世紀的油畫上', '在旁 靜靜欣賞 在想 你的浪漫 在看 是否多久 都一樣', '              ', '       ', '盜賊他偷走 修道士說 夢醒來後我 一切都 都沒有', '我就站在布拉格黃昏的廣場 在許願池投下了希望', '那群白鴿 背對著夕陽 那畫面太美我不敢看', '布拉格的廣場無人的走廊 我一個人跳著舞旋轉', '不遠地方 你遠遠吟唱 沒有我你真的不習慣', '       ', '盜賊他偷走 修道士說 夢醒來後我 一切都 都沒有', '在旁 靜靜欣賞 在想 你的浪漫 在看 是否多久 都一樣', '              ']",愛情三十六計就像一場遊戲遙控器愛情三十六計就像一場遊戲判出局是誰說的漂亮女生沒大腦只懂得愛美和傻笑你看你說話的表情多麼的驕傲難道不怕我是誰開始先出招沒什麼大不了見招拆招才重要敢愛就不要跑愛情三十六計就像一場遊戲我要自己掌握遙控器愛情三十六計要隨時保持美麗才能得分不被判出局不必聲明和他的關係不用故弄玄虛故意裝神秘你和誰去逛街還換了新球鞋明明鬼鬼祟祟說我疑神疑鬼打給你不是沒接就是手機沒電失蹤半天送我玫瑰破綻更加明顯睜一隻眼閉一隻眼你要再對我好一點每天說愛我一百遍定時和我連線睜一隻眼閉一隻眼人沒有十全十美心疼你就快要崩潰好吧考慮再給你機會考慮再給你機會考慮再給你機會每個女孩都在期待完美的愛情小心翼翼又陷下去聰明糊塗心我的完美真命天子難道是你塔羅牌的答案很詭異你的距離和我只差零點幾毫米我的睫毛像在剪輯你一言一行我能感應彼此心跳是一樣頻率滿分愛情透過念力距離又拉近戀愛百分百其實在意你的心跨越那是理想標地我的眼神裡不時透露著訊息我的心戀愛百分百其實知道你的心不得不相信幸福就在附近有一點曖昧偷偷獨自的開心整個世界琴鍵上透著光彩繪的玻璃窗裝飾著歌德式教堂誰誰誰彈一段一段流浪憂傷我順著琴聲方向看見薔薇依附十八世紀的油畫上在旁靜靜欣賞在想你的浪漫在看是否多久都一樣盜賊他偷走修道士說夢醒來後我一切都都沒有我就站在布拉格黃昏的廣場在許願池投下了希望那群白鴿背對著夕陽那畫面太美我不敢看布拉格的廣場無人的走廊我一個人跳著舞旋轉不遠地方你遠遠吟唱沒有我你真的不習慣盜賊他偷走修道士說夢醒來後我一切都都沒有在旁靜靜欣賞在想你的浪漫在看是否多久都一樣
看我72變,"['夢裡面空氣開始冒煙朦朧中完美的臉慢慢的出現', '再見醜小鴨再見我要洗心革面人定可以勝天夢想近在眼前', '今天、新鮮、改變、再見', '美麗極限愛漂亮沒有終點追求完美的境界人不愛美天誅地滅', '別氣餒舊觀念拋到一邊現在就開始改變麻雀也能飛上青天', '無所謂管它缺不缺陷讓鼻子再高一點空氣才新鮮', '再見單眼皮再見腰圍再小一點努力戰勝一切缺點變成焦點', ' ', '什麼正面側面背面追求完美弧線愛現', '那個腰圍再小一點把妳缺點變成優點', '再見面要你們傻了眼無所謂正面側面都是完美弧線', '再見醜小鴨再見自卑留給昨天女大要十八變看我七十二變', ' ']",夢裡面空氣開始冒煙朦朧中完美的臉慢慢的出現再見醜小鴨再見我要洗心革面人定可以勝天夢想近在眼前今天、新鮮、改變、再見美麗極限愛漂亮沒有終點追求完美的境界人不愛美天誅地滅別氣餒舊觀念拋到一邊現在就開始改變麻雀也能飛上青天無所謂管它缺不缺陷讓鼻子再高一點空氣才新鮮再見單眼皮再見腰圍再小一點努力戰勝一切缺點變成焦點什麼正面側面背面追求完美弧線愛現那個腰圍再小一點把妳缺點變成優點再見面要你們傻了眼無所謂正面側面都是完美弧線再見醜小鴨再見自卑留給昨天女大要十八變看我七十二變
招牌動作,"['  抬起頭  別害羞', '衣服穿什麼走什麼風格為什麼覺得妳的一切那麼眼熟', '那口紅的顏色連走路的動作忙了幾個鐘頭努力當個分身幹什麼', '做事要原則做人要獨特跟舊的路線走怎麼可能會跑在前頭', '一旦失去自我下一步該怎麼走前後左右可都是對手', '  抬起頭  舉個手  想個屬於你自己的招牌動作', '  甩個頭  扭一扭    通通被你迷惑', '  動一動  舉個手  想個屬於你自己的招牌動作', '  甩個頭  扭一扭    他的目光會被你掌握', '暫停一秒鐘想到了沒有沒有什麼對錯只要切記千萬別做作', '一旦找到自我看一眼就會記得隨波逐流可不會快樂', '  抬起頭  舉個手  想個屬於你自己的招牌動作', '  甩個頭  扭一扭    他的目光會被你掌握', ' 不會錯最簡單那個動作', '不會錯沒有人和妳會相同', ' ']",抬起頭別害羞衣服穿什麼走什麼風格為什麼覺得妳的一切那麼眼熟那口紅的顏色連走路的動作忙了幾個鐘頭努力當個分身幹什麼做事要原則做人要獨特跟舊的路線走怎麼可能會跑在前頭一旦失去自我下一步該怎麼走前後左右可都是對手抬起頭舉個手想個屬於你自己的招牌動作甩個頭扭一扭通通被你迷惑動一動舉個手想個屬於你自己的招牌動作甩個頭扭一扭他的目光會被你掌握暫停一秒鐘想到了沒有沒有什麼對錯只要切記千萬別做作一旦找到自我看一眼就會記得隨波逐流可不會快樂抬起頭舉個手想個屬於你自己的招牌動作甩個頭扭一扭他的目光會被你掌握不會錯最簡單那個動作不會錯沒有人和妳會相同
野蠻遊戲,"['老虎老鼠傻傻分不清楚滿臉泥土失敗的被俘虜', '小賭豪賭想愛就別怕苦看不清楚遲早粉身碎骨', '不知不覺其實妳已上線感情的世界戰火連天', '如果不想每一天以淚洗面提高警覺快張大妳的雙眼', '偽善的臉你要能懂得分辨越是危險顏色越是鮮艷', '寬大的肩可能會崩潰放電的眼常常會漏電', '野蠻遊戲  沒人被赦免野蠻遊戲  不同情可憐', '野蠻遊戲  快勇往直前受傷在所難免都值得紀念', '等到妳遇見完美的人選離勝利那天已經不遠', '老虎老鼠傻傻分不清楚滿臉泥土失敗的被俘虜', '小賭豪賭想愛就別怕苦看不清楚遲早粉身碎骨', '敵人不會乖乖等著屈服太輕易認輸很難得到幸福', '有人微笑就有人會哭義無反顧是妳唯一戰術', '不要害怕路上有人會攔阻老天故意要讓妳覺得辛苦', '永遠記得要自我保護不要害怕暫時的孤獨']",老虎老鼠傻傻分不清楚滿臉泥土失敗的被俘虜小賭豪賭想愛就別怕苦看不清楚遲早粉身碎骨不知不覺其實妳已上線感情的世界戰火連天如果不想每一天以淚洗面提高警覺快張大妳的雙眼偽善的臉你要能懂得分辨越是危險顏色越是鮮艷寬大的肩可能會崩潰放電的眼常常會漏電野蠻遊戲沒人被赦免野蠻遊戲不同情可憐野蠻遊戲快勇往直前受傷在所難免都值得紀念等到妳遇見完美的人選離勝利那天已經不遠老虎老鼠傻傻分不清楚滿臉泥土失敗的被俘虜小賭豪賭想愛就別怕苦看不清楚遲早粉身碎骨敵人不會乖乖等著屈服太輕易認輸很難得到幸福有人微笑就有人會哭義無反顧是妳唯一戰術不要害怕路上有人會攔阻老天故意要讓妳覺得辛苦永遠記得要自我保護不要害怕暫時的孤獨
愛情36計,"['是誰說的漂亮女生沒大腦只懂得愛美和傻笑', '你看你說話的表情多麼地驕傲難道不怕我    ', '△是誰開始先出招沒什麼大不了', '見招拆招才重要敢愛就不要跑', '愛情計就像一場遊戲我要自己掌握遙控器', '愛情計要隨時保持魅力才能得分不被判出局', '不必說你和她的關係的關係', '不用故弄玄虛故意裝神秘', '愛是一種奇妙的東西會讓人突然不能呼吸', '我需要一個人靜一靜決定究竟什麼該放棄', ' ', '也許這是愛情最美的關係', '有點曖昧又有一點點距離', ' △', '也許這是愛情最美的關係不必說你和她的關係不必說你和她的關係']",是誰說的漂亮女生沒大腦只懂得愛美和傻笑你看你說話的表情多麼地驕傲難道不怕我△是誰開始先出招沒什麼大不了見招拆招才重要敢愛就不要跑愛情計就像一場遊戲我要自己掌握遙控器愛情計要隨時保持魅力才能得分不被判出局不必說你和她的關係的關係不用故弄玄虛故意裝神秘愛是一種奇妙的東西會讓人突然不能呼吸我需要一個人靜一靜決定究竟什麼該放棄也許這是愛情最美的關係有點曖昧又有一點點距離△也許這是愛情最美的關係不必說你和她的關係不必說你和她的關係
Prove it,"['一直忘了問你為什麼你這幾天的態度不及格', '你對我有多好多好呢      ', '為了愛你所以故意忽略你為了消滅你的小聰明', '為了拒絕去玩那麼複雜的遊戲為了忽然懷疑', '別再大聲之後說對不起別說你的衣服很流行', '別把愛情放在天方夜譚裡別扯無聊原因', '你的電力今天有幾格你一邊說話一邊想誰呢', '你對我有多好多好呢      ', '愛也給人作夢的顏色愛也給人說的選擇', '愛也給我怪你問你的理由      ', '這種愛人真的讓人煩惱這種笑話真的太低級', '這種約會真的沒有意義 我隨便你', '因為愛情讓我百思不解因為你的愛情雷陣雨', '因為看不出你有多愛我   你別神氣', '', '愛你有點累所以無所謂不稀罕你', '沒有欠你債不喜歡走開沒問題忘恩負義']",一直忘了問你為什麼你這幾天的態度不及格你對我有多好多好呢為了愛你所以故意忽略你為了消滅你的小聰明為了拒絕去玩那麼複雜的遊戲為了忽然懷疑別再大聲之後說對不起別說你的衣服很流行別把愛情放在天方夜譚裡別扯無聊原因你的電力今天有幾格你一邊說話一邊想誰呢你對我有多好多好呢愛也給人作夢的顏色愛也給人說的選擇愛也給我怪你問你的理由這種愛人真的讓人煩惱這種笑話真的太低級這種約會真的沒有意義我隨便你因為愛情讓我百思不解因為你的愛情雷陣雨因為看不出你有多愛我你別神氣愛你有點累所以無所謂不稀罕你沒有欠你債不喜歡走開沒問題忘恩負義
