trackName,lyric_line,lyric_full
玩美 (live),"['時尚重生 用玩美定義女人', '耀眼的靈魂 在誰的軀體裡封存', '光彩繽紛 驚豔了所有眼神', '懂愛的人 才能夠得到一個吻', '誰是傾城的女神 讓男人用愛情崇拜', '現在 未來 玩美 是種本能', '我用來揭開無限的精采 現在 未來', '幸運發生 太傻的人才等', '此時此分 我要你 為我狂奔', '幻境成真 誰是擁有我的人', '懂愛的人 才能夠打開我心門', '誰是傾城的女神 讓男人用愛情崇拜', '現在 未來 玩美 是種本能', '我用來揭開無限的精采 現在 未來', '愛上以後 跟著本能走(不用回頭)', '誰是傾城的女神 讓男人用愛情崇拜', '現在 未來 玩美 是種本能', '我用來揭開無限的精采 現在 未來']",時尚重生用玩美定義女人耀眼的靈魂在誰的軀體裡封存光彩繽紛驚豔了所有眼神懂愛的人才能夠得到一個吻誰是傾城的女神讓男人用愛情崇拜現在未來玩美是種本能我用來揭開無限的精采現在未來幸運發生太傻的人才等此時此分我要你為我狂奔幻境成真誰是擁有我的人懂愛的人才能夠打開我心門誰是傾城的女神讓男人用愛情崇拜現在未來玩美是種本能我用來揭開無限的精采現在未來愛上以後跟著本能走(不用回頭)誰是傾城的女神讓男人用愛情崇拜現在未來玩美是種本能我用來揭開無限的精采現在未來
Mr.Q (live),"['數一數 每天你撞見我的次數', '賭一睹你的神情中有愛慕', '與其辛苦又要耍酷又要埋伏', '那麼何不讓愛快一點傾巢而出(一窩蜂 都裝酷 不醒目)', '電流像瀑布 好像重力加速度', '你又殺 又無辜 與生俱來的功夫', '加快腳步 要加入連署 說你願意為了我幸福開始吃素', '放棄森林好好只照顧一棵樹木', '我的付出一輩子都不會辜負 所有害怕從此有你拔刀相助', '(我愛你的賭注 不怕輸)', '電流像瀑布 好像重力加速度', '你又殺 又無辜 與生俱來的功夫', '加快腳步 要加入連署']",數一數每天你撞見我的次數賭一睹你的神情中有愛慕與其辛苦又要耍酷又要埋伏那麼何不讓愛快一點傾巢而出(一窩蜂都裝酷不醒目)電流像瀑布好像重力加速度你又殺又無辜與生俱來的功夫加快腳步要加入連署說你願意為了我幸福開始吃素放棄森林好好只照顧一棵樹木我的付出一輩子都不會辜負所有害怕從此有你拔刀相助(我愛你的賭注不怕輸)電流像瀑布好像重力加速度你又殺又無辜與生俱來的功夫加快腳步要加入連署
開場白 (live),"['再見面 已經是朋友了', '我們就這麼單純 瞎聊著彼此說以後', '時間過了 學會珍惜了', '原來最初的快樂並不是我們要的', '終於能夠坦白說著', '我當時的脆弱', '是唯一的一次 不留著遺憾的', '簡單結束了陌生', '我們微笑了 也都不躲了 這單純的坦誠', '就這樣 我們為彼此推翻著 不擾了', '我們都笑了 時間停了我們珍惜這一刻', '放下累積的負荷 卸下沉默', '學會了 不保留', '再見後真的是朋友了', '我們都不再單純 也會笑著看以後', '時間過了 也更珍惜了', '原來當時的快樂 仍在你我記憶中', '終於能夠坦白說著 我現在不寂寞', '是全新的一次 再也沒了遺憾', '簡單地回應著傷痛', '我們微笑了 也都不躲了', '這單純的坦誠', '你好嗎 多麼默契的開場白 我笑了', '我們不走了 不再尷尬了', '不回頭湊理由', '希望我們從此都真的快樂 說好了 不說走']",再見面已經是朋友了我們就這麼單純瞎聊著彼此說以後時間過了學會珍惜了原來最初的快樂並不是我們要的終於能夠坦白說著我當時的脆弱是唯一的一次不留著遺憾的簡單結束了陌生我們微笑了也都不躲了這單純的坦誠就這樣我們為彼此推翻著不擾了我們都笑了時間停了我們珍惜這一刻放下累積的負荷卸下沉默學會了不保留再見後真的是朋友了我們都不再單純也會笑著看以後時間過了也更珍惜了原來當時的快樂仍在你我記憶中終於能夠坦白說著我現在不寂寞是全新的一次再也沒了遺憾簡單地回應著傷痛我們微笑了也都不躲了這單純的坦誠你好嗎多麼默契的開場白我笑了我們不走了不再尷尬了不回頭湊理由希望我們從此都真的快樂說好了不說走
假裝 (live),"['呼吸著一種孤獨的味道', '心跳在你沉默以後慢慢的被淡忘掉', '我笑了笑 反正你看不到', '我要的幸福 遺落在你懷抱', '當愛失了焦 那些最初的美好', '早被妳擱在一角', '街上擁擠人潮 走著看著都是催眠符號', '記憶停不了 穿過讀你的心跳', '穿過想你的味道 我只想不被打擾', '假裝多好 我只要 只想要 再擁有一秒', '去相信你的擁抱 一直會讓我依靠', '繼續等待 還心甘情願的不想逃', '當愛失了焦 那些最初的美好', '早被你擱在一角', '街上擁擠人潮 走著看著都是催眠符號', '記憶停不了 穿過讀你的心跳', '穿過想你的味道 我只想不被打擾', '假裝多好 我只要 只想要 再擁有一秒', '去相信你的擁抱 一直會讓我依靠', '繼續等待 心甘情願不想逃', '一個人無理取鬧 兩人世界的煎熬', '我被自己困在自己設下的圈套', '像是駝鳥 相信時間是唯一解藥', '視而不見 傻到了無可救藥', '其實早明瞭 你的愛已隨風飄', '想要找 再也找不到', '假裝多好 我只要 只想要 再擁有一秒', '去相信你的擁抱 還心甘情願的不想逃', '一個人無理取鬧 兩人世界的煎熬', '我被自己困在自己設下的圈套', '假裝自己 已解開冰冷的手銬']",呼吸著一種孤獨的味道心跳在你沉默以後慢慢的被淡忘掉我笑了笑反正你看不到我要的幸福遺落在你懷抱當愛失了焦那些最初的美好早被妳擱在一角街上擁擠人潮走著看著都是催眠符號記憶停不了穿過讀你的心跳穿過想你的味道我只想不被打擾假裝多好我只要只想要再擁有一秒去相信你的擁抱一直會讓我依靠繼續等待還心甘情願的不想逃當愛失了焦那些最初的美好早被你擱在一角街上擁擠人潮走著看著都是催眠符號記憶停不了穿過讀你的心跳穿過想你的味道我只想不被打擾假裝多好我只要只想要再擁有一秒去相信你的擁抱一直會讓我依靠繼續等待心甘情願不想逃一個人無理取鬧兩人世界的煎熬我被自己困在自己設下的圈套像是駝鳥相信時間是唯一解藥視而不見傻到了無可救藥其實早明瞭你的愛已隨風飄想要找再也找不到假裝多好我只要只想要再擁有一秒去相信你的擁抱還心甘情願的不想逃一個人無理取鬧兩人世界的煎熬我被自己困在自己設下的圈套假裝自己已解開冰冷的手銬
唯舞獨尊 (live),"['你的腳在悶燒 小蟲躲在鞋裡咬', '少做作 別害騷 感覺地板在燃燒', '音樂正聒噪 是時候高潮', '我瞧瞧誰還立正站好', '你擁有一本 開心的護照', '通關密語只要尖叫', '聚光燈輪到你 當一當主角', '麥克風交給你 放聲大叫', '角落裡就是你 舞領風騷', '我不信 誰不要 發洩垃圾的管道', '光傻笑 沒禮貌 動動關節來回報', '音樂正聒噪 是時候高潮', '我瞧瞧誰還立正站好', '我送你一本 開心的護照', '通關密語只要尖叫', '聚光燈輪到你 當一當主角', '麥克風交給你 放聲大叫', '角落裡就是你 舞領風騷', '聚光燈輪到你 當一當主角', '麥克風交給你 放聲大叫', '角落裡就是你 舞領風騷']",你的腳在悶燒小蟲躲在鞋裡咬少做作別害騷感覺地板在燃燒音樂正聒噪是時候高潮我瞧瞧誰還立正站好你擁有一本開心的護照通關密語只要尖叫聚光燈輪到你當一當主角麥克風交給你放聲大叫角落裡就是你舞領風騷我不信誰不要發洩垃圾的管道光傻笑沒禮貌動動關節來回報音樂正聒噪是時候高潮我瞧瞧誰還立正站好我送你一本開心的護照通關密語只要尖叫聚光燈輪到你當一當主角麥克風交給你放聲大叫角落裡就是你舞領風騷聚光燈輪到你當一當主角麥克風交給你放聲大叫角落裡就是你舞領風騷
野蠻遊戲(REMIX),"['＊老虎 老鼠 傻傻分不清楚', '滿臉 泥土 失敗的被俘虜', '小賭 豪賭 想愛就別怕苦', '看不 清楚 遲早粉身碎骨＊', '不知不覺 其實妳已上線', '感情的世界戰火連天', '如果不想每一天以淚洗面', '提高警覺快張大妳的雙眼', '偽善的臉妳要能懂得分辨', '越是危險顏色越是鮮豔', '寬大的肩可能會崩潰', '放電的眼常常會漏電', '受傷在所難免 都值得紀念', '等到妳遇見完美的人選', '離勝利那天已經不遠＃', '敵人不會乖乖等著屈服', '太輕易認輸很難得到幸福', '有人微笑就有人會哭', '義無反顧是妳唯一戰術', '不要害怕路上有人會攔阻', '老天故意要讓妳覺得辛苦', '永遠記得要自我保護', '不要害怕暫時的孤獨', '離勝利那天已經不遠', '受傷在所難免 都值得紀念', '離勝利那天已經不遠']",＊老虎老鼠傻傻分不清楚滿臉泥土失敗的被俘虜小賭豪賭想愛就別怕苦看不清楚遲早粉身碎骨＊不知不覺其實妳已上線感情的世界戰火連天如果不想每一天以淚洗面提高警覺快張大妳的雙眼偽善的臉妳要能懂得分辨越是危險顏色越是鮮豔寬大的肩可能會崩潰放電的眼常常會漏電受傷在所難免都值得紀念等到妳遇見完美的人選離勝利那天已經不遠＃敵人不會乖乖等著屈服太輕易認輸很難得到幸福有人微笑就有人會哭義無反顧是妳唯一戰術不要害怕路上有人會攔阻老天故意要讓妳覺得辛苦永遠記得要自我保護不要害怕暫時的孤獨離勝利那天已經不遠受傷在所難免都值得紀念離勝利那天已經不遠
許願池的希臘少女(REMIX),"['左岸的一座 白色環形階梯 浪人正在 用和絃練習憂鬱', '晨曦下的少女 聽著吉他旋律 在許願池邊 巴洛克式的嘆息', '少女手中 的銀幣 想要愛情', '她的秘密 地中海湛藍色的希臘婚禮', '蒙馬特丘陵 叼煙斗男性 低頭穿過 前方蜿蜒的孤寂', '對著空氣收集 他新詩的下一句 遠方少女 跟他一樣在猶豫', '＃少女手中 的銀幣 沉入池裡', '她的表情像漣漪 那麼透明美麗', '吉他 換成 了快樂 的圓舞曲', '詩人決定了標題 許願池的希臘少女', '希臘少女']",左岸的一座白色環形階梯浪人正在用和絃練習憂鬱晨曦下的少女聽著吉他旋律在許願池邊巴洛克式的嘆息少女手中的銀幣想要愛情她的秘密地中海湛藍色的希臘婚禮蒙馬特丘陵叼煙斗男性低頭穿過前方蜿蜒的孤寂對著空氣收集他新詩的下一句遠方少女跟他一樣在猶豫＃少女手中的銀幣沉入池裡她的表情像漣漪那麼透明美麗吉他換成了快樂的圓舞曲詩人決定了標題許願池的希臘少女希臘少女
睜一隻眼閉一隻眼(REMIX),"['你和誰去逛街 還換了新球鞋', '明明鬼鬼祟祟 說我疑神疑鬼', '打給你不是沒接 就是手機沒電', '失蹤半天送我玫瑰 破綻更加明顯', '看你漲紅了臉 為你找下台階', '不但不說感謝 要我裝沒看見', '看著我的雙眼 跟我說一遍', '你愛我沒有改變 不過一時脫線', '不亂放電 保證你不會食言而肥', '＊睜一隻眼 閉一隻眼', '你要再對我好一點', '每天說愛我一百遍', '定時和我連線', '睜一隻眼 閉一隻眼', '人沒有十全十美', '心疼你就快要崩潰', '也許可以再給你機會', '(好吧考慮再給你機會)＊', '自言自語你就快得精神分裂', '要你安份一點還嫌我碎碎唸', '再亂拋媚眼會眼袋發黑', '別再自我催眠假裝你沒看見', '花招百變 應付你我覺得好累', '動動你聰明的鬼腦', '相信你一定能做得到', '給一個致命的擁抱', '我就會安靜的像隻貓', '動動你聰明的鬼腦', '相信你一定能做得到', '給一個致命的擁抱', '我就會安靜的像貓', '少裝可憐 你就會變帥氣的臉']",你和誰去逛街還換了新球鞋明明鬼鬼祟祟說我疑神疑鬼打給你不是沒接就是手機沒電失蹤半天送我玫瑰破綻更加明顯看你漲紅了臉為你找下台階不但不說感謝要我裝沒看見看著我的雙眼跟我說一遍你愛我沒有改變不過一時脫線不亂放電保證你不會食言而肥＊睜一隻眼閉一隻眼你要再對我好一點每天說愛我一百遍定時和我連線睜一隻眼閉一隻眼人沒有十全十美心疼你就快要崩潰也許可以再給你機會(好吧考慮再給你機會)＊自言自語你就快得精神分裂要你安份一點還嫌我碎碎唸再亂拋媚眼會眼袋發黑別再自我催眠假裝你沒看見花招百變應付你我覺得好累動動你聰明的鬼腦相信你一定能做得到給一個致命的擁抱我就會安靜的像隻貓動動你聰明的鬼腦相信你一定能做得到給一個致命的擁抱我就會安靜的像貓少裝可憐你就會變帥氣的臉
樂園(REMIX),"['女高音紅著臉 三角鐵在迴旋', '紅地毯的終點 是子夜的盛宴', '頭一點 腳一惦 一瞬間 全改變', '聽曖昧 的琴鍵 我百變 的樂園', '泡沬般的和弦 跳芭蕾的紗簾', '顏色不斷改變 美的讓人暈眩', '頭一點 腳一惦 一瞬間 全改變', '聽曖昧 的琴鍵 我百變 的樂園', '那專屬 的請柬 我偷偷放在你的枕邊', '趁月圓 閉上眼 你將會找到我的樂園', '彩虹般的梯田 歡迎你的台階', '在心牆的反面 是唯一的路線', '頭一點 腳一惦 一瞬間 全改變', '聽曖昧 的琴鍵 我百變 的樂園', '要善變 才特別 做自己 的導演', '可時髦 可古典 既黑白 又鮮豔', '頭一點 腳一惦 一瞬間 全改變', '聽曖昧 的琴鍵 我百變 的樂園']",女高音紅著臉三角鐵在迴旋紅地毯的終點是子夜的盛宴頭一點腳一惦一瞬間全改變聽曖昧的琴鍵我百變的樂園泡沬般的和弦跳芭蕾的紗簾顏色不斷改變美的讓人暈眩頭一點腳一惦一瞬間全改變聽曖昧的琴鍵我百變的樂園那專屬的請柬我偷偷放在你的枕邊趁月圓閉上眼你將會找到我的樂園彩虹般的梯田歡迎你的台階在心牆的反面是唯一的路線頭一點腳一惦一瞬間全改變聽曖昧的琴鍵我百變的樂園要善變才特別做自己的導演可時髦可古典既黑白又鮮豔頭一點腳一惦一瞬間全改變聽曖昧的琴鍵我百變的樂園
PROVE IT(REMIX),"['一直忘了問你為什麼 你這幾天的態度不及格', '為了愛你所以故意忽略你 為了消滅你的小聰明', '為了拒絕去玩那麼複雜的遊戲 為了 忽然懷疑', '別再大聲之後說對不起 別說你的衣服很流行', '別把愛情放在天方夜譚裡 別扯 無聊原因', '你的電力今天有幾格 你一邊說話一邊想誰呢', '這種愛人真的讓人煩惱 這種笑話真的太低級', '因為愛情讓我百思不解 因為你的愛是雷陣雨', '愛你有點累 所以無所謂 不稀罕你']",一直忘了問你為什麼你這幾天的態度不及格為了愛你所以故意忽略你為了消滅你的小聰明為了拒絕去玩那麼複雜的遊戲為了忽然懷疑別再大聲之後說對不起別說你的衣服很流行別把愛情放在天方夜譚裡別扯無聊原因你的電力今天有幾格你一邊說話一邊想誰呢這種愛人真的讓人煩惱這種笑話真的太低級因為愛情讓我百思不解因為你的愛是雷陣雨愛你有點累所以無所謂不稀罕你
看我72變+愛情36計+招牌動作,"['夢裡面 空氣開始冒煙 矇矓中完美的臉 慢慢的出現', '再見醜小鴨再見 我要洗心革面 人定可以勝天 夢想近在眼前', '今天、新鮮、改變、再見', '美麗極限 愛漂亮沒有終點 追求完美的境界 人不愛美天誅地滅', '別氣餒 舊觀念拋到一邊 現在就開始改變 麻雀也能飛上青天', '美麗極限 愛漂亮沒有終點 追求完美的境界 人不愛美天誅地滅', '別氣餒 舊觀念拋到一邊 現在就開始改變 麻雀也能飛上青天', '美麗極限 愛漂亮沒有終點 追求完美的境界 人不愛美天誅地滅', '別氣餒 舊觀念拋到一邊 現在就開始改變 麻雀也能飛上青天', '~愛情36計~', '是誰說的漂亮女生沒大腦 只懂得愛美和傻笑', '是誰開始先出招 沒什麼大不了', '見招拆招才重要 敢愛就不要跑', '愛情三十六計 就像一場遊戲', '我要自己掌握遙控器', '愛情三十六計 要隨時保持美麗', '才能得分不被判出局', '不必聲明和她的關係', '不用故弄玄虛 故意裝神秘', '不必聲明和她的關係', '不用故弄玄虛 故意裝神秘', '~間奏~', '也許這是愛情最美的關係', '有點愛美又有一點點距離', '愛情三十六計 就像一場遊戲', '我要自己掌握遙控器', '愛情三十六計 要隨時保持美麗', '才能得分不被判出局', '愛情三十六計 就像一場遊戲', '我要自己掌握遙控器', '愛情三十六計 要隨時保持美麗', '才能得分不被判出局', '不必聲明和她的關係', '不必聲明和她的關係', '~招牌動作~', '~前奏~', '衣服穿什麼 走什麼風格 為什麼覺得妳的一切那麼眼熟', '那口紅的顏色 連走路的動作 忙了幾個鐘頭努力當個分身幹什麼', '做事要原則 做人要獨特 跟舊的路線走怎麼可能會跑在前頭', '一旦失去自我 下一步該怎麼走 前後 左右 可都是對手', '不會錯 沒有人和妳會相同', '~間奏~', '~看我72變~', '作詞:陳鎮川', '~愛情36計~', '作詞:胡如虹', '~招牌動作~', '作詞:胡如虹']",夢裡面空氣開始冒煙矇矓中完美的臉慢慢的出現再見醜小鴨再見我要洗心革面人定可以勝天夢想近在眼前今天、新鮮、改變、再見美麗極限愛漂亮沒有終點追求完美的境界人不愛美天誅地滅別氣餒舊觀念拋到一邊現在就開始改變麻雀也能飛上青天美麗極限愛漂亮沒有終點追求完美的境界人不愛美天誅地滅別氣餒舊觀念拋到一邊現在就開始改變麻雀也能飛上青天美麗極限愛漂亮沒有終點追求完美的境界人不愛美天誅地滅別氣餒舊觀念拋到一邊現在就開始改變麻雀也能飛上青天~愛情36計~是誰說的漂亮女生沒大腦只懂得愛美和傻笑是誰開始先出招沒什麼大不了見招拆招才重要敢愛就不要跑愛情三十六計就像一場遊戲我要自己掌握遙控器愛情三十六計要隨時保持美麗才能得分不被判出局不必聲明和她的關係不用故弄玄虛故意裝神秘不必聲明和她的關係不用故弄玄虛故意裝神秘~間奏~也許這是愛情最美的關係有點愛美又有一點點距離愛情三十六計就像一場遊戲我要自己掌握遙控器愛情三十六計要隨時保持美麗才能得分不被判出局愛情三十六計就像一場遊戲我要自己掌握遙控器愛情三十六計要隨時保持美麗才能得分不被判出局不必聲明和她的關係不必聲明和她的關係~招牌動作~~前奏~衣服穿什麼走什麼風格為什麼覺得妳的一切那麼眼熟那口紅的顏色連走路的動作忙了幾個鐘頭努力當個分身幹什麼做事要原則做人要獨特跟舊的路線走怎麼可能會跑在前頭一旦失去自我下一步該怎麼走前後左右可都是對手不會錯沒有人和妳會相同~間奏~~看我72變~作詞:陳鎮川~愛情36計~作詞:胡如虹~招牌動作~作詞:胡如虹
始作俑者+反覆記號(JOLIN 創作 重新改編),"['●●始作俑者', '她不是始作俑者 缺席的你罪惡的問候', '用沉默代替解脫 迷失在你的話語', '用微笑告別以後 這一刻後彼此要擦身而過', '放下一切讓你走 就這樣不再聯絡', '想起你電話來時的表情 想起從前愛你的聲音', '想起總是微微笑的你 想起從前愛你的調皮', '想起如果沒有遇見你 想起從前愛你的甜言蜜語', '面對著自己 背對離去的你 我已失去', '多年後時間不再緊湊 你我的以後也不再拼湊', '愛情始作俑者不是誰 沒有誰錯又或誰對 不再害怕面對', '想起你電話來時的表情 想起從前愛你的聲音', '想起總是微微笑的你 想起從前愛你的調皮', '想起如果沒有遇見你 想起從前愛你的甜言蜜語', '面對著自己 背對離去的你 我已失去', '●●反覆記號', '愛情微笑著開始是美好 擁抱了之後是依靠', '觸摸幸福 坦誠勇敢', '我們都在無限的符號裡飄 熱烈了以後卻逃掉 堅持棄權走掉', '留下繃緊的笑 短暫而跳躍 我們習慣安靜地放掉', '也許我們都在尋找 屬於愛情透明的句號', '以為找到 我們之間 卻不是等號', '也許我們都在尋找 屬於眼淚的休止符號', '我們卻像 平行的雙向道 只剩下各自單向的軌道', '這樣的反覆記號 會在哪一刻放掉', '陷在裡面什麼也無法拋掉 拋掉', '也許我們都在尋找 屬於愛情透明的句號', '以為找到 我們之間 卻不是等號', '也許我們都在尋找 屬於眼淚的休止符號', '我們卻像 平行的雙向道 只剩下各自單向的軌道']",●●始作俑者她不是始作俑者缺席的你罪惡的問候用沉默代替解脫迷失在你的話語用微笑告別以後這一刻後彼此要擦身而過放下一切讓你走就這樣不再聯絡想起你電話來時的表情想起從前愛你的聲音想起總是微微笑的你想起從前愛你的調皮想起如果沒有遇見你想起從前愛你的甜言蜜語面對著自己背對離去的你我已失去多年後時間不再緊湊你我的以後也不再拼湊愛情始作俑者不是誰沒有誰錯又或誰對不再害怕面對想起你電話來時的表情想起從前愛你的聲音想起總是微微笑的你想起從前愛你的調皮想起如果沒有遇見你想起從前愛你的甜言蜜語面對著自己背對離去的你我已失去●●反覆記號愛情微笑著開始是美好擁抱了之後是依靠觸摸幸福坦誠勇敢我們都在無限的符號裡飄熱烈了以後卻逃掉堅持棄權走掉留下繃緊的笑短暫而跳躍我們習慣安靜地放掉也許我們都在尋找屬於愛情透明的句號以為找到我們之間卻不是等號也許我們都在尋找屬於眼淚的休止符號我們卻像平行的雙向道只剩下各自單向的軌道這樣的反覆記號會在哪一刻放掉陷在裡面什麼也無法拋掉拋掉也許我們都在尋找屬於愛情透明的句號以為找到我們之間卻不是等號也許我們都在尋找屬於眼淚的休止符號我們卻像平行的雙向道只剩下各自單向的軌道
馬甲上的繩索+做一天的你+好想你(抒情經典吉他伴奏版),"['●●馬甲上的繩索', '鏡子前的你 彎曲的傀儡身軀 微弱的光線', '褻瀆的神祕 一陣偷來的沉默', '腳下灰白的大理石 棋盤式的陷阱', '十字般的吞蝕 切斷你身上多餘的線', '復見二十歲的禮物盒 偽裝快樂的蝴蝶結', '靜靜預告你隔夜後的紫藍色眼淚 天真的微笑 就要幻滅', '馬甲上的繩索 一件多餘的蝶衣', '牽絆成年破繭的蝴蝶 纏住即將展翅的蝶翼', '●●做一天的你', '不想 不想 愛被看清 然而決定總是 不夠堅定', '狠不下心 不懂對你任性', '＃為何付出的心 都得不到回應 一切努力都是零', '多麼可惜我還分得清 這是同情不是感情', '△我只要做一天的你 讓我用一天 你的表情', '瞭解你的心情 永遠受歡迎 帶一點 煩惱的高興', '只要你做一天的我 讓你過一天 我的心情', '耗盡所有熱情 所有決心 還被你否定 是多麼不 公平', '我只要做一天的你 讓我用一天 你的姓', '讓我疲倦的心 能和你合併 就算是 最虛榮的夢境', '只要你做一天的我 讓你過一天 我的心情', '耗盡所有熱情 所有決心 還被你否定 是多麼不 公平', '●●好想你', '我喜歡你 吻我的時候 看你專注地低頭 像永遠不夠', '我喜歡你 叫我的名字 一副若無其事地 又像公開的秘密', '好幾次我怕會來不及 還沒抱夠你', '不管我是你幾分之幾 我只要愛你', '好想你 不停止 好想你 我愛你', '寫在手心 你笑容你觸碰 還是讓我心動', '好想你 不停止 好想你 我愛你', '給我勇氣 那包容那激動 都是我 被愛的光榮']",●●馬甲上的繩索鏡子前的你彎曲的傀儡身軀微弱的光線褻瀆的神祕一陣偷來的沉默腳下灰白的大理石棋盤式的陷阱十字般的吞蝕切斷你身上多餘的線復見二十歲的禮物盒偽裝快樂的蝴蝶結靜靜預告你隔夜後的紫藍色眼淚天真的微笑就要幻滅馬甲上的繩索一件多餘的蝶衣牽絆成年破繭的蝴蝶纏住即將展翅的蝶翼●●做一天的你不想不想愛被看清然而決定總是不夠堅定狠不下心不懂對你任性＃為何付出的心都得不到回應一切努力都是零多麼可惜我還分得清這是同情不是感情△我只要做一天的你讓我用一天你的表情瞭解你的心情永遠受歡迎帶一點煩惱的高興只要你做一天的我讓你過一天我的心情耗盡所有熱情所有決心還被你否定是多麼不公平我只要做一天的你讓我用一天你的姓讓我疲倦的心能和你合併就算是最虛榮的夢境只要你做一天的我讓你過一天我的心情耗盡所有熱情所有決心還被你否定是多麼不公平●●好想你我喜歡你吻我的時候看你專注地低頭像永遠不夠我喜歡你叫我的名字一副若無其事地又像公開的秘密好幾次我怕會來不及還沒抱夠你不管我是你幾分之幾我只要愛你好想你不停止好想你我愛你寫在手心你笑容你觸碰還是讓我心動好想你不停止好想你我愛你給我勇氣那包容那激動都是我被愛的光榮
說愛你+就是愛+布拉格廣場(雙J 經典LIVE版),"['我的世界 變得奇妙更難以言喻 還以為 是從天而降的夢境', '直到確定 手的溫度來自你心裡 這一刻 我終於勇敢說愛你', '一開始 我只顧著看你 裝做不經意 心卻飄過去', '還竊喜 你 沒 發現我 躲在角落', '忙著快樂 忙著感動 從彼此陌生到熟 會是我們從沒想過', '真愛 到現在 不敢期待', '像一個陷阱 卻從未猶豫 相信', '你真的願意 就請給我驚喜', '關於愛情 過去沒有異想的結局 那天起 卻顛覆了自己邏輯', '*******************************************************', '氣象說溫度會驟降 我預言愛情是晴朗 心能感應冷熱變化', '眼神它反映著溫差 直覺在瞬間的剎那 這回真的被電到啦', '如果愛像微風 和你一起吹過 連空氣味道都變成甜的', '當我才發覺 就是愛 世界變了 當你在傳達 你愛我 手牽著我', '當我正想你 就是愛 天空晴了 當我抬起頭 你在眼前了', '****************************************************', '我就站在布拉格黃昏的廣場 在許願池 投下了希望', '那群白鴿 背對著夕陽 那畫面太美我不敢看', '布拉格的廣場無人的走廊 我一個人 跳著舞旋轉', '不遠地方 你遠遠吟唱 沒有我你真的不習慣']",我的世界變得奇妙更難以言喻還以為是從天而降的夢境直到確定手的溫度來自你心裡這一刻我終於勇敢說愛你一開始我只顧著看你裝做不經意心卻飄過去還竊喜你沒發現我躲在角落忙著快樂忙著感動從彼此陌生到熟會是我們從沒想過真愛到現在不敢期待像一個陷阱卻從未猶豫相信你真的願意就請給我驚喜關於愛情過去沒有異想的結局那天起卻顛覆了自己邏輯*******************************************************氣象說溫度會驟降我預言愛情是晴朗心能感應冷熱變化眼神它反映著溫差直覺在瞬間的剎那這回真的被電到啦如果愛像微風和你一起吹過連空氣味道都變成甜的當我才發覺就是愛世界變了當你在傳達你愛我手牽著我當我正想你就是愛天空晴了當我抬起頭你在眼前了****************************************************我就站在布拉格黃昏的廣場在許願池投下了希望那群白鴿背對著夕陽那畫面太美我不敢看布拉格的廣場無人的走廊我一個人跳著舞旋轉不遠地方你遠遠吟唱沒有我你真的不習慣
我依然是你的情人+剪愛(雙J 經典LIVE版),"['忘了昨夜我的淚 過了今天我是誰', '鏡子裡的那張臉 會不會擁有明天', '你的心總是善變 愛上你始終危險', '一成不變的謊言 願不願給我明天', '真假的瞬間 夢幻的邊緣', '再多癡心也不能畫成一個圓', '我依然是你的情人 我依然愛你最深', '別再緊閉你的唇 不哭不笑也不問', '我依然是你的情人 我依然愛你最深', '你的眼神太傷人 不看不聽也不問 我的真', '人變了心 言而無信', '人斷了情 無謂傷心', '我一直聆聽 我閉上眼睛', '不敢看你的表情', '滿天流星 無窮無盡', '我的眼淚擦不乾淨', '所以絕口不提 所以暗自反省', '終於 我掙脫了愛情', '把愛 剪碎了隨風吹向大海', '越傷得深 越明白愛要放得開', '是我不該 怎麼我會眷著你眷成依賴', '讓濃情在轉眼間變成了傷害', '把愛 剪碎了隨風吹向大海', '越傷得深 越明白愛要放得開', '是我不該 怎麼我會眷著你眷成依賴', '讓濃情在轉眼間變成了傷害']",忘了昨夜我的淚過了今天我是誰鏡子裡的那張臉會不會擁有明天你的心總是善變愛上你始終危險一成不變的謊言願不願給我明天真假的瞬間夢幻的邊緣再多癡心也不能畫成一個圓我依然是你的情人我依然愛你最深別再緊閉你的唇不哭不笑也不問我依然是你的情人我依然愛你最深你的眼神太傷人不看不聽也不問我的真人變了心言而無信人斷了情無謂傷心我一直聆聽我閉上眼睛不敢看你的表情滿天流星無窮無盡我的眼淚擦不乾淨所以絕口不提所以暗自反省終於我掙脫了愛情把愛剪碎了隨風吹向大海越傷得深越明白愛要放得開是我不該怎麼我會眷著你眷成依賴讓濃情在轉眼間變成了傷害把愛剪碎了隨風吹向大海越傷得深越明白愛要放得開是我不該怎麼我會眷著你眷成依賴讓濃情在轉眼間變成了傷害
